,0,1,2,3,4
2024-06-11,5347 世界 (半導體業),2618 長榮航 (航運業),2548 華固 (建材營造),9958 世紀鋼 (鋼鐵工業),2891 中信金 (金融保險業)
2024-06-12,5347 世界 (半導體業),3374 精材 (半導體業),2891 中信金 (金融保險業),1519 華城 (電機機械),5536 聖暉* (其他電子業)
2024-06-13,3374 精材 (半導體業),1519 華城 (電機機械),3450 聯鈞 (半導體業),6526 達發 (半導體業),3529 力旺 (半導體業)
2024-06-14,3374 精材 (半導體業),1513 中興電 (電機機械),1519 華城 (電機機械),6526 達發 (半導體業),3529 力旺 (半導體業)
2024-06-17,3374 精材 (半導體業),2455 全新 (通信網路業),4968 立積 (半導體業),5269 祥碩 (半導體業),6526 達發 (半導體業)
2024-06-18,3374 精材 (半導體業),4968 立積 (半導體業),6643 M31 (半導體業),2455 全新 (通信網路業),2449 京元電子 (半導體業)
2024-06-19,2454 聯發科 (半導體業),5269 祥碩 (半導體業),2455 全新 (通信網路業),2449 京元電子 (半導體業),4968 立積 (半導體業)
2024-06-20,2330 台積電 (半導體業),2382 廣達 (電腦及週邊設備業),2885 元大金 (金融保險業),2880 華南金 (金融保險業),4968 立積 (半導體業)
2024-06-21,4968 立積 (半導體業),2855 統一證 (金融保險業),2890 永豐金 (金融保險業),3105 穩懋 (半導體業),2880 華南金 (金融保險業)
2024-06-24,2313 華通 (電子零組件業),2368 金像電 (電子零組件業),2393 億光 (光電業),1785 光洋科 (其他電子業),2308 台達電 (電子零組件業)
2024-06-25,3036 文曄 (電子通路業),3289 宜特 (其他電子業),2886 兆豐金 (金融保險業),2890 永豐金 (金融保險業),2449 京元電子 (半導體業)
2024-06-26,3036 文曄 (電子通路業),3374 精材 (半導體業),3450 聯鈞 (半導體業),3289 宜特 (其他電子業),5536 聖暉* (其他電子業)
2024-06-27,2618 長榮航 (航運業),2308 台達電 (電子零組件業),2439 美律 (通信網路業),8464 億豐 (居家生活),6121 新普 (電腦及週邊設備業)
2024-06-28,3376 新日興 (電子零組件業),2889 國票金 (金融保險業),3017 奇鋐 (電腦及週邊設備業),8464 億豐 (居家生活),4904 遠傳 (通信網路業)
2024-07-01,3587 閎康 (其他電子業),3376 新日興 (電子零組件業),3045 台灣大 (通信網路業),3324 雙鴻 (其他電子業),4904 遠傳 (通信網路業)
2024-07-02,4904 遠傳 (通信網路業),3045 台灣大 (通信網路業),2393 億光 (光電業),3324 雙鴻 (其他電子業),2353 宏碁 (電腦及週邊設備業)
2024-07-03,2886 兆豐金 (金融保險業),4904 遠傳 (通信網路業),2393 億光 (光電業),2889 國票金 (金融保險業),2610 華航 (航運業)
2024-07-04,4904 遠傳 (通信網路業),2891 中信金 (金融保險業),2889 國票金 (金融保險業),1402 遠東新 (紡織纖維),3413 京鼎 (半導體業)
2024-07-05,3045 台灣大 (通信網路業),4904 遠傳 (通信網路業),3413 京鼎 (半導體業),2891 中信金 (金融保險業),2542 興富發 (建材營造)
2024-07-08,2891 中信金 (金融保險業),2889 國票金 (金融保險業),1513 中興電 (電機機械),3413 京鼎 (半導體業),2317 鴻海 (其他電子業)
2024-07-09,2449 京元電子 (半導體業),2455 全新 (通信網路業),6643 M31 (半導體業),3711 日月光投控 (半導體業),2382 廣達 (電腦及週邊設備業)
2024-07-10,2449 京元電子 (半導體業),2308 台達電 (電子零組件業),3711 日月光投控 (半導體業),6643 M31 (半導體業),6223 旺矽 (半導體業)
2024-07-11,2308 台達電 (電子零組件業),6223 旺矽 (半導體業),2881 富邦金 (金融保險業),2548 華固 (建材營造),2360 致茂 (其他電子業)
2024-07-12,2548 華固 (建材營造),2915 潤泰全 (貿易百貨),2881 富邦金 (金融保險業),2884 玉山金 (金融保險業),1402 遠東新 (紡織纖維)
2024-07-15,2884 玉山金 (金融保險業),2915 潤泰全 (貿易百貨),2548 華固 (建材營造),1402 遠東新 (紡織纖維),5871 中租-KY (其他)
2024-07-16,6449 鈺邦 (電子零組件業),3013 晟銘電 (電腦及週邊設備業),1582 信錦 (電子零組件業),8936 國統 (其他),5534 長虹 (建材營造)
2024-07-17,2520 冠德 (建材營造),8936 國統 (其他),9945 潤泰新 (其他),1799 易威 (生技醫療業),5508 永信建 (建材營造)
2024-07-18,2520 冠德 (建材營造),2884 玉山金 (金融保險業),2915 潤泰全 (貿易百貨),5508 永信建 (建材營造),2880 華南金 (金融保險業)
2024-07-19,5508 永信建 (建材營造),2520 冠德 (建材營造),5534 長虹 (建材營造),4904 遠傳 (通信網路業),2912 統一超 (貿易百貨)
2024-07-22,1216 統一 (食品工業),2884 玉山金 (金融保險業),5508 永信建 (建材營造),2880 華南金 (金融保險業),2887 台新新光金 (金融保險業)
2024-07-23,6177 達麗 (建材營造),2520 冠德 (建材營造),2880 華南金 (金融保險業),2887 台新新光金 (金融保險業),2890 永豐金 (金融保險業)
2024-07-26,9945 潤泰新 (其他),2504 國產 (建材營造),2880 華南金 (金融保險業),2520 冠德 (建材營造),2890 永豐金 (金融保險業)
2024-07-29,2504 國產 (建材營造),5508 永信建 (建材營造),8464 億豐 (居家生活),2618 長榮航 (航運業),2530 華建 (建材營造)
2024-07-30,2887 台新新光金 (金融保險業),5534 長虹 (建材營造),5508 永信建 (建材營造),2618 長榮航 (航運業),2504 國產 (建材營造)
2024-07-31,6187 萬潤 (半導體業),2383 台光電 (電子零組件業),2368 金像電 (電子零組件業),2887 台新新光金 (金融保險業),2881 富邦金 (金融保險業)
2024-08-01,2881 富邦金 (金融保險業),2880 華南金 (金融保險業),6187 萬潤 (半導體業),2062 橋椿 (居家生活),2890 永豐金 (金融保險業)
2024-08-02,2880 華南金 (金融保險業),6805 富世達 (電子零組件業),2890 永豐金 (金融保險業),1402 遠東新 (紡織纖維),2603 長榮 (航運業)
2024-08-05,4904 遠傳 (通信網路業),2880 華南金 (金融保險業),2890 永豐金 (金融保險業),2377 微星 (電腦及週邊設備業),5876 上海商銀 (金融保險業)
2024-08-06,4904 遠傳 (通信網路業),2880 華南金 (金融保險業),2890 永豐金 (金融保險業),1101 台泥 (水泥工業),5904 寶雅 (居家生活)
2024-08-07,4904 遠傳 (通信網路業),2603 長榮 (航運業),2615 萬海 (航運業),5904 寶雅 (居家生活),2880 華南金 (金融保險業)
2024-08-08,4904 遠傳 (通信網路業),2603 長榮 (航運業),2890 永豐金 (金融保險業),2912 統一超 (貿易百貨),5904 寶雅 (居家生活)
2024-08-09,2059 川湖 (電子零組件業),6223 旺矽 (半導體業),2393 億光 (光電業),2890 永豐金 (金融保險業),6187 萬潤 (半導體業)
2024-08-12,2449 京元電子 (半導體業),2303 聯電 (半導體業),2357 華碩 (電腦及週邊設備業),3036 文曄 (電子通路業),2891 中信金 (金融保險業)
2024-08-13,3413 京鼎 (半導體業),2449 京元電子 (半導體業),6223 旺矽 (半導體業),3227 原相 (半導體業),2301 光寶科 (電腦及週邊設備業)
2024-08-14,6223 旺矽 (半導體業),3413 京鼎 (半導體業),2449 京元電子 (半導體業),3711 日月光投控 (半導體業),3030 德律 (其他電子業)
2024-08-15,3131 弘塑 (其他電子業),3413 京鼎 (半導體業),3529 力旺 (半導體業),3374 精材 (半導體業),3711 日月光投控 (半導體業)
2024-08-16,6187 萬潤 (半導體業),3017 奇鋐 (電腦及週邊設備業),5371 中光電 (光電業),6805 富世達 (電子零組件業),8464 億豐 (居家生活)
2024-08-19,2467 志聖 (電子零組件業),3374 精材 (半導體業),2059 川湖 (電子零組件業),8464 億豐 (居家生活),3019 亞光 (光電業)
2024-08-20,3374 精材 (半導體業),3491 昇達科 (通信網路業),6805 富世達 (電子零組件業),3529 力旺 (半導體業),2379 瑞昱 (半導體業)
2024-08-21,2382 廣達 (電腦及週邊設備業),3587 閎康 (其他電子業),3491 昇達科 (通信網路業),9907 統一實 (其他),8464 億豐 (居家生活)
2024-08-22,3227 原相 (半導體業),8069 元太 (光電業),2357 華碩 (電腦及週邊設備業),6143 振曜 (通信網路業),2889 國票金 (金融保險業)
2024-08-23,8069 元太 (光電業),4904 遠傳 (通信網路業),6805 富世達 (電子零組件業),6143 振曜 (通信網路業),3008 大立光 (光電業)
2024-08-26,8039 台虹 (電子零組件業),2884 玉山金 (金融保險業),2886 兆豐金 (金融保險業),2881 富邦金 (金融保險業),6472 保瑞 (生技醫療業)
2024-08-27,4904 遠傳 (通信網路業),6805 富世達 (電子零組件業),1773 勝一 (化學工業),4915 致伸 (電子零組件業),2006 東和鋼鐵 (鋼鐵工業)
2024-08-28,3450 聯鈞 (半導體業),3189 景碩 (半導體業),4549 桓達 (電機機械),6143 振曜 (通信網路業),1773 勝一 (化學工業)
2024-08-29,2313 華通 (電子零組件業),3450 聯鈞 (半導體業),3491 昇達科 (通信網路業),8069 元太 (光電業),4549 桓達 (電機機械)
2024-08-30,2313 華通 (電子零組件業),2383 台光電 (電子零組件業),2504 國產 (建材營造),3406 玉晶光 (光電業),8086 宏捷科 (半導體業)
2024-09-02,2383 台光電 (電子零組件業),3081 聯亞 (通信網路業),6274 台燿 (電子零組件業),3045 台灣大 (通信網路業),6546 正基 (通信網路業)
2024-09-03,2383 台光電 (電子零組件業),2504 國產 (建材營造),6274 台燿 (電子零組件業),6231 系微 (資訊服務業),2420 新巨 (電子零組件業)
2024-09-04,6176 瑞儀 (光電業),3045 台灣大 (通信網路業),2883 凱基金 (金融保險業),2891 中信金 (金融保險業),5536 聖暉* (其他電子業)
2024-09-05,6176 瑞儀 (光電業),2891 中信金 (金融保險業),2886 兆豐金 (金融保險業),2880 華南金 (金融保險業),8070 長華* (電子通路業)
2024-09-06,3045 台灣大 (通信網路業),2345 智邦 (通信網路業),1216 統一 (食品工業),6176 瑞儀 (光電業),5536 聖暉* (其他電子業)
2024-09-09,3045 台灣大 (通信網路業),2891 中信金 (金融保險業),2886 兆豐金 (金融保險業),6176 瑞儀 (光電業),3413 京鼎 (半導體業)
2024-09-10,2360 致茂 (其他電子業),3413 京鼎 (半導體業),2886 兆豐金 (金融保險業),2892 第一金 (金融保險業),2603 長榮 (航運業)
2024-09-11,2886 兆豐金 (金融保險業),2360 致茂 (其他電子業),3413 京鼎 (半導體業),4551 智伸科 (汽車工業),2324 仁寶 (電腦及週邊設備業)
2024-09-12,3131 弘塑 (其他電子業),2360 致茂 (其他電子業),3227 原相 (半導體業),2449 京元電子 (半導體業),2357 華碩 (電腦及週邊設備業)
2024-09-13,2360 致茂 (其他電子業),6546 正基 (通信網路業),3131 弘塑 (其他電子業),3227 原相 (半導體業),2388 威盛 (半導體業)
2024-09-16,2360 致茂 (其他電子業),3711 日月光投控 (半導體業),3227 原相 (半導體業),2345 智邦 (通信網路業),6515 穎崴 (半導體業)
2024-09-18,5871 中租-KY (其他),2409 友達 (光電業),1773 勝一 (化學工業),2324 仁寶 (電腦及週邊設備業),1307 三芳 (塑膠工業)
2024-09-19,5871 中租-KY (其他),1560 中砂 (電機機械),1785 光洋科 (其他電子業),9941 裕融 (其他),2409 友達 (光電業)
2024-09-20,3227 原相 (半導體業),2357 華碩 (電腦及週邊設備業),5871 中租-KY (其他),8464 億豐 (居家生活),3081 聯亞 (通信網路業)
2024-09-23,3227 原相 (半導體業),2357 華碩 (電腦及週邊設備業),2890 永豐金 (金融保險業),3045 台灣大 (通信網路業),1519 華城 (電機機械)
2024-09-24,9938 百和 (其他),2603 長榮 (航運業),2618 長榮航 (航運業),2615 萬海 (航運業),4979 華星光 (通信網路業)
2024-09-25,2615 萬海 (航運業),2382 廣達 (電腦及週邊設備業),3227 原相 (半導體業),2609 陽明 (航運業),2603 長榮 (航運業)
2024-09-26,2382 廣達 (電腦及週邊設備業),2609 陽明 (航運業),2886 兆豐金 (金融保險業),2809 京城銀 (其他證券),2890 永豐金 (金融保險業)
2024-09-27,2382 廣達 (電腦及週邊設備業),2637 慧洋-KY (航運業),2609 陽明 (航運業),3227 原相 (半導體業),2615 萬海 (航運業)
2024-09-30,2637 慧洋-KY (航運業),2455 全新 (通信網路業),2606 裕民 (航運業),3529 力旺 (半導體業),2451 創見 (半導體業)
2024-10-01,2637 慧洋-KY (航運業),3081 聯亞 (通信網路業),2606 裕民 (航運業),6005 群益證 (金融保險業),4979 華星光 (通信網路業)
2024-10-04,3081 聯亞 (通信網路業),4979 華星光 (通信網路業),2809 京城銀 (其他證券),2884 玉山金 (金融保險業),3363 上詮 (通信網路業)
2024-10-07,3081 聯亞 (通信網路業),2317 鴻海 (其他電子業),3363 上詮 (通信網路業),4979 華星光 (通信網路業),2324 仁寶 (電腦及週邊設備業)
2024-10-08,6640 均華 (半導體業),3131 弘塑 (其他電子業),8069 元太 (光電業),2324 仁寶 (電腦及週邊設備業),5347 世界 (半導體業)
2024-10-09,2360 致茂 (其他電子業),2345 智邦 (通信網路業),6640 均華 (半導體業),3081 聯亞 (通信網路業),6546 正基 (通信網路業)
2024-10-11,2317 鴻海 (其他電子業),6442 光聖 (通信網路業),2345 智邦 (通信網路業),3081 聯亞 (通信網路業),3450 聯鈞 (半導體業)
2024-10-14,3017 奇鋐 (電腦及週邊設備業),3231 緯創 (電腦及週邊設備業),3450 聯鈞 (半導體業),2454 聯發科 (半導體業),6442 光聖 (通信網路業)
2024-10-15,2382 廣達 (電腦及週邊設備業),2449 京元電子 (半導體業),2891 中信金 (金融保險業),6223 旺矽 (半導體業),2317 鴻海 (其他電子業)
2024-10-16,2049 上銀 (電機機械),2382 廣達 (電腦及週邊設備業),2360 致茂 (其他電子業),2317 鴻海 (其他電子業),2345 智邦 (通信網路業)
2024-10-17,2382 廣達 (電腦及週邊設備業),2049 上銀 (電機機械),2360 致茂 (其他電子業),3029 零壹 (資訊服務業),2412 中華電 (通信網路業)
2024-10-18,2382 廣達 (電腦及週邊設備業),3017 奇鋐 (電腦及週邊設備業),3013 晟銘電 (電腦及週邊設備業),4576 大銀微系統 (電機機械),2886 兆豐金 (金融保險業)
2024-10-21,2382 廣達 (電腦及週邊設備業),2377 微星 (電腦及週邊設備業),3013 晟銘電 (電腦及週邊設備業),4576 大銀微系統 (電機機械),3017 奇鋐 (電腦及週邊設備業)
2024-10-22,3037 欣興 (電子零組件業),2317 鴻海 (其他電子業),3013 晟銘電 (電腦及週邊設備業),2383 台光電 (電子零組件業),3231 緯創 (電腦及週邊設備業)
2024-10-23,3037 欣興 (電子零組件業),6515 穎崴 (半導體業),6442 光聖 (通信網路業),2383 台光電 (電子零組件業),6104 創惟 (半導體業)
2024-10-24,3715 定穎投控 (電子零組件業),2345 智邦 (通信網路業),1528 恩德 (電機機械),2383 台光電 (電子零組件業),2436 偉詮電 (半導體業)
2024-10-25,2637 慧洋-KY (航運業),2603 長榮 (航運業),3515 華擎 (電腦及週邊設備業),2436 偉詮電 (半導體業),2609 陽明 (航運業)
2024-10-28,2382 廣達 (電腦及週邊設備業),2603 長榮 (航運業),6446 藥華藥 (生技醫療業),4162 智擎 (生技醫療業),1319 東陽 (汽車工業)
2024-10-29,3029 零壹 (資訊服務業),4162 智擎 (生技醫療業),2603 長榮 (航運業),6214 精誠 (資訊服務業),2618 長榮航 (航運業)
2024-10-30,2891 中信金 (金融保險業),2886 兆豐金 (金融保險業),2880 華南金 (金融保險業),2882 國泰金 (金融保險業),6214 精誠 (資訊服務業)
2024-11-01,2504 國產 (建材營造),2603 長榮 (航運業),2891 中信金 (金融保險業),2615 萬海 (航運業),2882 國泰金 (金融保險業)
2024-11-04,2886 兆豐金 (金融保險業),2882 國泰金 (金融保險業),2891 中信金 (金融保險業),2382 廣達 (電腦及週邊設備業),2504 國產 (建材營造)
2024-11-05,2891 中信金 (金融保險業),2382 廣達 (電腦及週邊設備業),2882 國泰金 (金融保險業),2883 凱基金 (金融保險業),2881 富邦金 (金融保險業)
2024-11-06,2376 技嘉 (電腦及週邊設備業),3231 緯創 (電腦及週邊設備業),3450 聯鈞 (半導體業),3661 世芯-KY (半導體業),3653 健策 (電子零組件業)
2024-11-07,2376 技嘉 (電腦及週邊設備業),2382 廣達 (電腦及週邊設備業),3231 緯創 (電腦及週邊設備業),3706 神達 (電腦及週邊設備業),2377 微星 (電腦及週邊設備業)
2024-11-08,2382 廣達 (電腦及週邊設備業),2317 鴻海 (其他電子業),2618 長榮航 (航運業),3706 神達 (電腦及週邊設備業),6669 緯穎 (電腦及週邊設備業)
2024-11-11,1519 華城 (電機機械),2609 陽明 (航運業),6669 緯穎 (電腦及週邊設備業),2049 上銀 (電機機械),3706 神達 (電腦及週邊設備業)
2024-11-12,6669 緯穎 (電腦及週邊設備業),3706 神達 (電腦及週邊設備業),2303 聯電 (半導體業),3702 大聯大 (電子通路業),5269 祥碩 (半導體業)
